iter	Passed	Remaining
3224	31527	7576
3225	31536	7566
3226	31546	7556
3227	31555	7546
3228	31566	7537
3229	31580	7528
3230	31588	7518
3231	31599	7508
3232	31610	7499
3233	31620	7489
3234	31628	7479
3235	31637	7469
3236	31647	7459
3237	31656	7449
3238	31665	7439
3239	31674	7429
3240	31682	7419
3241	31691	7409
3242	31700	7399
3243	31710	7390
3244	31722	7380
3245	31732	7370
3246	31743	7361
3247	31752	7351
3248	31764	7342
3249	31774	7332
3250	31784	7322
3251	31796	7313
3252	31806	7303
3253	31815	7294
3254	31826	7284
3255	31838	7275
3256	31848	7265
3257	31859	7255
3258	31868	7245
3259	31877	7235
3260	31886	7226
3261	31897	7216
3262	31908	7207
3263	31920	7197
3264	31930	7187
3265	31939	7178
3266	31953	7169
3267	31963	7159
3268	31973	7149
3269	31983	7140
3270	31993	7130
3271	32003	7120
3272	32015	7111
3273	32024	7101
3274	32035	7091
3275	32045	7082
3276	32055	7072
3277	32066	7062
3278	32075	7052
3279	32083	7042
3280	32093	7032
3281	32103	7023
3282	32112	7013
3283	32123	7003
3284	32134	6994
3285	32143	6984
3286	32152	6974
3287	32161	6964
3288	32170	6954
3289	32179	6944
3290	32190	6934
3291	32199	6924
3292	32209	6915
3293	32219	6905
3294	32230	6896
3295	32241	6886
3296	32251	6876
3297	32260	6866
3298	32270	6857
3299	32280	6847
3300	32290	6837
3301	32300	6827
3302	32310	6818
3303	32319	6808
3304	32329	6798
3305	32338	6788
3306	32349	6779
3307	32361	6769
3308	32372	6760
3309	32385	6750
3310	32395	6741
3311	32406	6731
3312	32415	6721
3313	32426	6712
3314	32437	6702
3315	32446	6692
3316	32457	6683
3317	32468	6673
3318	32478	6663
3319	32488	6654
3320	32499	6644
3321	32508	6634
3322	32518	6624
3323	32529	6615
3324	32539	6605
3325	32550	6596
3326	32562	6586
3327	32573	6577
3328	32583	6567
3329	32593	6557
3330	32602	6547
3331	32612	6538
3332	32622	6528
3333	32632	6518
3334	32642	6508
3335	32651	6499
3336	32660	6489
3337	32671	6479
3338	32679	6469
3339	32688	6459
3340	32699	6449
3341	32709	6440
3342	32720	6430
3343	32730	6420
3344	32740	6411
3345	32749	6401
3346	32760	6391
3347	32770	6381
3348	32781	6372
3349	32791	6362
3350	32800	6352
3351	32810	6342
3352	32819	6332
3353	32828	6322
3354	32840	6313
3355	32849	6303
3356	32861	6294
3357	32870	6284
3358	32880	6274
3359	32888	6264
3360	32899	6254
3361	32909	6245
3362	32919	6235
3363	32928	6225
3364	32939	6215
3365	32949	6206
3366	32959	6196
3367	32969	6186
3368	32979	6176
3369	32989	6167
3370	33000	6157
3371	33010	6147
3372	33020	6138
3373	33032	6128
3374	33042	6118
3375	33052	6109
3376	33062	6099
3377	33073	6089
3378	33083	6080
3379	33092	6070
3380	33102	6060
3381	33112	6050
3382	33123	6041
3383	33133	6031
3384	33143	6021
3385	33154	6012
3386	33166	6002
3387	33175	5992
3388	33186	5983
3389	33197	5973
3390	33207	5963
3391	33218	5954
3392	33230	5944
3393	33239	5934
3394	33248	5925
3395	33258	5915
3396	33269	5905
3397	33279	5895
3398	33291	5886
3399	33302	5876
3400	33312	5867
3401	33322	5857
3402	33332	5847
3403	33342	5837
3404	33352	5828
3405	33363	5818
3406	33374	5808
3407	33385	5799
3408	33395	5789
3409	33405	5779
3410	33416	5770
3411	33424	5760
3412	33434	5750
3413	33446	5740
3414	33455	5731
3415	33465	5721
3416	33473	5711
3417	33485	5701
3418	33494	5691
3419	33503	5681
3420	33514	5672
3421	33524	5662
3422	33535	5652
3423	33544	5643
3424	33554	5633
3425	33563	5623
3426	33574	5613
3427	33583	5603
3428	33593	5593
3429	33603	5584
3430	33614	5574
3431	33623	5564
3432	33633	5555
3433	33643	5545
3434	33653	5535
3435	33663	5525
3436	33673	5515
3437	33683	5506
3438	33694	5496
3439	33704	5486
3440	33714	5476
3441	33724	5467
3442	33734	5457
3443	33744	5447
3444	33755	5438
3445	33765	5428
3446	33774	5418
3447	33785	5408
3448	33796	5399
3449	33807	5389
3450	33817	5379
3451	33826	5369
3452	33836	5360
3453	33846	5350
3454	33855	5340
3455	33863	5330
3456	33874	5320
3457	33883	5310
3458	33892	5300
3459	33902	5291
3460	33913	5281
3461	33923	5271
3462	33932	5261
3463	33941	5251
3464	33950	5242
3465	33960	5232
3466	33969	5222
3467	33979	5212
3468	33989	5202
3469	33999	5192
3470	34009	5183
3471	34017	5173
3472	34028	5163
3473	34038	5153
3474	34048	5144
3475	34057	5134
3476	34067	5124
3477	34076	5114
3478	34086	5104
3479	34096	5094
3480	34107	5085
3481	34117	5075
3482	34126	5065
3483	34135	5055
3484	34145	5045
3485	34155	5036
3486	34166	5026
3487	34176	5016
3488	34186	5006
3489	34196	4997
3490	34205	4987
3491	34216	4977
3492	34227	4968
3493	34238	4958
3494	34247	4948
3495	34259	4939
3496	34270	4929
3497	34280	4919
3498	34289	4909
3499	34300	4900
3500	34309	4890
3501	34319	4880
3502	34328	4870
3503	34337	4860
3504	34347	4850
3505	34357	4841
3506	34367	4831
3507	34378	4821
3508	34388	4811
3509	34397	4801
3510	34407	4792
3511	34417	4782
3512	34428	4772
3513	34439	4763
3514	34448	4753
3515	34459	4743
3516	34469	4733
3517	34478	4723
3518	34488	4714
3519	34498	4704
3520	34507	4694
3521	34517	4684
3522	34526	4674
3523	34535	4664
3524	34544	4654
3525	34560	4645
3526	34570	4636
3527	34580	4626
3528	34592	4616
3529	34608	4607
3530	34619	4598
3531	34629	4588
3532	34638	4578
3533	34649	4568
3534	34660	4559
3535	34671	4549
3536	34681	4539
3537	34691	4530
3538	34702	4520
3539	34713	4510
3540	34724	4501
3541	34735	4491
3542	34744	4481
3543	34754	4471
3544	34766	4462
3545	34779	4452
3546	34789	4443
3547	34799	4433
3548	34809	4423
3549	34820	4413
3550	34829	4403
3551	34840	4394
3552	34849	4384
3553	34859	4374
3554	34867	4364
3555	34876	4354
3556	34888	4345
3557	34898	4335
3558	34909	4325
3559	34918	4315
3560	34929	4306
3561	34939	4296
3562	34949	4286
3563	34959	4276
3564	34970	4267
3565	34980	4257
3566	34990	4247
3567	35000	4237
3568	35012	4228
3569	35023	4218
3570	35033	4208
3571	35043	4198
3572	35052	4189
3573	35062	4179
3574	35073	4169
3575	35085	4160
3576	35095	4150
3577	35104	4140
3578	35115	4130
3579	35126	4120
3580	35136	4111
3581	35147	4101
3582	35157	4091
3583	35168	4082
3584	35179	4072
3585	35190	4062
3586	35201	4053
3587	35212	4043
3588	35223	4033
3589	35233	4023
3590	35242	4014
3591	35252	4004
3592	35264	3994
3593	35274	3984
3594	35284	3975
3595	35294	3965
3596	35304	3955
3597	35314	3945
3598	35324	3935
3599	35334	3926
3600	35346	3916
3601	35357	3906
3602	35368	3897
3603	35377	3887
3604	35387	3877
3605	35397	3867
3606	35406	3857
3607	35416	3847
3608	35426	3838
3609	35438	3828
3610	35448	3818
3611	35459	3809
3612	35468	3799
3613	35477	3789
3614	35488	3779
3615	35497	3769
3616	35508	3759
3617	35518	3750
3618	35528	3740
3619	35540	3730
3620	35551	3721
3621	35562	3711
3622	35572	3701
3623	35582	3691
3624	35591	3681
3625	35602	3672
3626	35613	3662
3627	35626	3652
3628	35636	3643
3629	35647	3633
3630	35657	3623
3631	35668	3613
3632	35678	3604
3633	35687	3594
3634	35696	3584
3635	35706	3574
3636	35717	3564
3637	35727	3555
3638	35737	3545
3639	35748	3535
3640	35758	3525
3641	35769	3516
3642	35780	3506
3643	35791	3496
3644	35801	3486
3645	35812	3477
3646	35824	3467
3647	35835	3457
3648	35845	3448
3649	35857	3438
3650	35867	3428
3651	35876	3418
3652	35887	3408
3653	35897	3399
3654	35906	3389
3655	35915	3379
3656	35926	3369
3657	35937	3359
3658	35947	3350
3659	35957	3340
3660	35966	3330
3661	35976	3320
3662	35986	3310
3663	35998	3301
3664	36009	3291
3665	36020	3281
3666	36030	3271
3667	36041	3262
3668	36051	3252
3669	36062	3242
3670	36071	3232
3671	36080	3222
3672	36091	3213
3673	36102	3203
3674	36111	3193
3675	36122	3183
3676	36132	3173
3677	36142	3164
3678	36152	3154
3679	36161	3144
3680	36170	3134
3681	36180	3124
3682	36190	3114
3683	36200	3105
3684	36210	3095
3685	36220	3085
3686	36231	3075
3687	36241	3066
3688	36252	3056
3689	36263	3046
3690	36273	3036
3691	36283	3026
3692	36293	3017
3693	36304	3007
3694	36314	2997
3695	36326	2987
3696	36339	2978
3697	36350	2968
3698	36361	2958
3699	36371	2949
3700	36380	2939
3701	36390	2929
3702	36398	2919
3703	36408	2909
3704	36418	2899
3705	36429	2889
3706	36440	2880
3707	36452	2870
3708	36462	2860
3709	36471	2850
3710	36482	2841
3711	36491	2831
3712	36501	2821
3713	36511	2811
3714	36522	2801
3715	36531	2791
3716	36541	2782
3717	36551	2772
3718	36560	2762
3719	36570	2752
3720	36579	2742
3721	36589	2732
3722	36602	2723
3723	36613	2713
3724	36623	2703
3725	36633	2693
3726	36645	2684
3727	36655	2674
3728	36665	2664
3729	36675	2654
3730	36684	2644
3731	36695	2635
3732	36705	2625
3733	36714	2615
3734	36723	2605
3735	36733	2595
3736	36741	2585
3737	36750	2575
3738	36761	2566
3739	36771	2556
3740	36780	2546
3741	36789	2536
3742	36800	2526
3743	36809	2516
3744	36819	2507
3745	36828	2497
3746	36839	2487
3747	36847	2477
3748	36856	2467
3749	36865	2457
3750	36873	2447
3751	36885	2438
3752	36895	2428
3753	36904	2418
3754	36915	2408
3755	36924	2398
3756	36933	2388
3757	36943	2379
3758	36952	2369
3759	36960	2359
3760	36970	2349
3761	36980	2339
3762	36988	2329
3763	36997	2319
3764	37005	2309
3765	37016	2300
3766	37026	2290
3767	37036	2280
3768	37047	2270
3769	37059	2260
3770	37069	2251
3771	37078	2241
3772	37089	2231
3773	37099	2221
3774	37109	2211
3775	37118	2201
3776	37129	2192
3777	37139	2182
3778	37149	2172
3779	37160	2162
3780	37168	2152
3781	37179	2143
3782	37190	2133
3783	37200	2123
3784	37210	2113
3785	37220	2103
3786	37229	2093
3787	37239	2084
3788	37248	2074
3789	37256	2064
3790	37266	2054
3791	37276	2044
3792	37287	2034
3793	37297	2025
3794	37306	2015
3795	37315	2005
3796	37325	1995
3797	37335	1985
3798	37346	1975
3799	37354	1966
3800	37364	1956
3801	37374	1946
3802	37383	1936
3803	37392	1926
3804	37402	1916
3805	37410	1906
3806	37420	1897
3807	37430	1887
3808	37439	1877
3809	37449	1867
3810	37459	1857
3811	37468	1847
3812	37478	1838
3813	37488	1828
3814	37498	1818
3815	37510	1808
3816	37520	1798
3817	37530	1789
3818	37540	1779
3819	37549	1769
3820	37558	1759
3821	37568	1749
3822	37579	1739
3823	37590	1730
3824	37601	1720
3825	37611	1710
3826	37619	1700
3827	37628	1690
3828	37637	1680
3829	37647	1671
3830	37656	1661
3831	37665	1651
3832	37676	1641
3833	37685	1631
3834	37695	1621
3835	37705	1612
3836	37714	1602
3837	37723	1592
3838	37734	1582
3839	37743	1572
3840	37752	1562
3841	37762	1552
3842	37772	1543
3843	37781	1533
3844	37789	1523
3845	37798	1513
3846	37808	1503
3847	37820	1493
3848	37831	1484
3849	37842	1474
3850	37851	1464
3851	37861	1454
3852	37871	1444
3853	37880	1435
3854	37888	1425
3855	37897	1415
3856	37905	1405
3857	37916	1395
3858	37926	1385
3859	37937	1375
3860	37946	1366
3861	37955	1356
3862	37966	1346
3863	37977	1336
3864	37989	1326
3865	37999	1317
3866	38009	1307
3867	38019	1297
3868	38029	1287
3869	38040	1277
3870	38049	1267
3871	38058	1258
3872	38068	1248
3873	38078	1238
3874	38088	1228
3875	38098	1218
3876	38109	1209
3877	38118	1199
3878	38127	1189
3879	38135	1179
3880	38145	1169
3881	38154	1159
3882	38165	1149
3883	38176	1140
3884	38186	1130
3885	38199	1120
3886	38209	1110
3887	38221	1101
3888	38231	1091
3889	38241	1081
3890	38252	1071
3891	38261	1061
3892	38272	1051
3893	38283	1042
3894	38294	1032
3895	38305	1022
3896	38314	1012
3897	38325	1002
3898	38335	993
3899	38344	983
3900	38353	973
3901	38364	963
3902	38372	953
3903	38381	943
3904	38390	933
3905	38400	924
3906	38409	914
3907	38419	904
3908	38429	894
3909	38440	884
3910	38450	874
3911	38460	865
3912	38471	855
3913	38482	845
3914	38491	835
3915	38502	825
3916	38511	816
3917	38520	806
3918	38529	796
3919	38539	786
3920	38549	776
3921	38558	766
3922	38568	757
3923	38579	747
3924	38589	737
3925	38600	727
3926	38610	717
3927	38622	707
3928	38633	698
3929	38643	688
3930	38652	678
3931	38661	668
3932	38671	658
3933	38682	648
3934	38692	639
3935	38703	629
3936	38712	619
3937	38722	609
3938	38733	599
3939	38742	589
3940	38752	580
3941	38762	570
3942	38772	560
3943	38784	550
3944	38793	540
3945	38804	531
3946	38813	521
3947	38823	511
3948	38834	501
3949	38844	491
3950	38855	481
3951	38864	472
3952	38875	462
3953	38886	452
3954	38896	442
3955	38906	432
3956	38918	422
3957	38928	413
3958	38938	403
3959	38947	393
3960	38956	383
3961	38966	373
3962	38976	363
3963	38985	354
3964	38994	344
3965	39005	334
3966	39016	324
3967	39029	314
3968	39040	304
3969	39050	295
3970	39061	285
3971	39070	275
3972	39080	265
3973	39091	255
3974	39100	245
3975	39110	236
3976	39120	226
3977	39129	216
3978	39137	206
3979	39148	196
3980	39157	186
3981	39167	177
3982	39178	167
3983	39187	157
3984	39197	147
3985	39210	137
3986	39221	127
3987	39231	118
3988	39240	108
3989	39250	98
3990	39260	88
3991	39271	78
3992	39282	68
3993	39292	59
3994	39301	49
3995	39311	39
3996	39322	29
3997	39332	19
3998	39342	9
3999	39353	0
